P_ID,true_label,pred,prob
PA08,0,0,0.484548140258579
PA08,0,0,0.3000167842625025
PA08,1,0,0.4737516546652075
PA08,1,0,0.44750938774723914
PA08,0,0,0.41480279099716244
PA08,0,0,0.45219524623677465
PA08,0,0,0.33287635990616915
PA08,0,0,0.46411917647239975
PA08,1,1,0.5301019796873628
PA08,1,1,0.6785800638646078
PA08,0,0,0.38832378611086116
PA08,0,0,0.32297417578081344
PA08,1,1,0.5093226309128316
PA08,1,1,0.5807420564093881
PA08,1,0,0.11991467244293758
PA08,0,0,0.39847385357874593
PA08,1,1,0.5855434695193018
PA08,0,0,0.28393623491895703
PA08,0,0,0.27346172583176925
PA08,1,0,0.4917439318079695
PA08,1,1,0.6004001774250973
PA08,0,0,0.312242698993972
PA08,1,1,0.562023458556733
PA08,1,1,0.5610322019589756
PA08,1,1,0.5796221293096944
PA08,1,1,0.5510638414093906
PA08,1,1,0.5041020405930132
PA08,1,0,0.15369556437941678
PA08,0,0,0.34248264290172115
PA08,0,0,0.3134337175938577
PA08,1,0,0.3763481680496375
PA08,0,0,0.3469107958150372
PA08,0,0,0.49520824879294234
PA08,0,0,0.37677013610046745
PA08,1,1,0.5072259402862127
PA08,0,0,0.231922596928154
PA08,1,0,0.4848074582729628
PA08,1,0,0.4419619840318375
PA08,1,1,0.6387127409448745
PA08,1,1,0.5304467879646323
PA08,0,0,0.13882988699724053
PA08,0,1,0.520998057175876
PA08,0,1,0.5173819006548789
PA08,1,1,0.5821841213900206
PA08,1,0,0.1591756721006398
PA08,0,0,0.22376135829810542
PA08,1,0,0.48609433971189175
PA08,0,0,0.3066339887486728
PA10,1,1,0.7907404390485447
PA10,0,1,0.5698679853854168
PA10,1,1,0.5403769369566479
PA10,0,1,0.6141512871684387
PA10,0,0,0.4905670719736395
PA10,1,0,0.423108022091462
PA10,1,1,0.6059825266342157
PA10,1,0,0.493772301662484
PA10,0,1,0.5483089456896035
PA10,0,0,0.4286778743790441
PA10,0,0,0.365222470229108
PA10,0,1,0.5829726102124297
PA10,1,0,0.3463540862204592
PA10,1,1,0.6173664688567427
PA10,0,0,0.45327625843337366
PA10,1,1,0.6148865484269439
PA10,1,1,0.5495569646555724
PA10,0,0,0.314816261523554
PA10,0,1,0.5434506613073717
PA10,1,1,0.5560466392702424
PA10,1,1,0.5385022334480295
PA10,1,0,0.4519291147380263
PA10,0,1,0.6127811219631852
PA10,0,1,0.5309513727571681
PA10,1,0,0.4142381123214177
PA10,0,1,0.5599427204043915
PA10,0,1,0.6084364455598197
PA10,0,0,0.4819341494052888
PA10,0,0,0.4534239076606426
PA10,1,1,0.5260021208915999
PA10,0,0,0.4552644859228667
PA10,1,1,0.6202438162456445
PA10,1,1,0.6046005231553482
PA10,1,1,0.5766650073822118
PA10,1,0,0.22174472864094386
PA10,0,0,0.4931041326381822
PA10,1,1,0.5858203247928674
PA10,0,1,0.5758711129720336
PA10,0,1,0.5061762310146942
PA10,1,1,0.5149481324496038
PA10,0,1,0.5364225566217252
PA10,0,1,0.5900930547755022
PA10,1,0,0.35356682699691344
PA10,0,0,0.46947888889744005
PA10,1,1,0.5746854274545473
PA10,0,1,0.7188080521061762
PA10,1,1,0.5481984819693874
PA10,1,1,0.5930065484191696
PA10,1,0,0.40221498568910535
PA10,0,1,0.5663568439874073
PA11,0,1,0.6887583517796831
PA11,1,1,0.503266133085348
PA11,1,1,0.5943188746140082
PA11,0,1,0.6155050040410399
PA11,0,1,0.5075760228864278
PA11,1,1,0.5864245036378806
PA11,1,0,0.47701446932162656
PA11,1,1,0.6552975777241107
PA11,0,0,0.45799111791974706
PA11,1,0,0.4754743135285574
PA11,1,1,0.6292118912909682
PA11,1,1,0.5139080276004024
PA11,1,1,0.5104588844830055
PA11,1,1,0.5268926620653875
PA11,0,1,0.6645980838070891
PA11,1,1,0.6721338227699286
PA11,1,1,0.5975042384208962
PA11,0,1,0.6033129804446625
PA11,1,0,0.4983476708862328
PA11,1,1,0.5417037711909556
PA11,1,0,0.26752207728333566
PA11,0,1,0.53215080123995
PA11,1,0,0.3866754340898044
PA11,0,1,0.574248234942041
PA11,0,1,0.5129175292778603
PA11,1,1,0.6067767205137682
PA11,0,1,0.5414295123657764
PA11,1,1,0.6199112182636182
PA11,0,0,0.48911250637700715
PA11,1,1,0.669297366580538
PA11,0,1,0.5399846142971032
PA11,0,0,0.4896636262333161
PA11,1,1,0.583191312632601
PA11,0,1,0.7076731323077768
PA11,1,0,0.48334312436218785
PA11,0,1,0.5360470896664666
PA11,0,0,0.317120983326611
PA11,1,0,0.37357634461020384
PA11,1,0,0.49652804924775923
PA11,0,1,0.5813230778758985
PA11,0,1,0.658526932429547
PA11,0,1,0.6300787446241077
PA11,1,1,0.5205786776002093
PA11,0,1,0.6952459354474148
PA11,0,1,0.5041828236992144
PA11,0,1,0.5468350083461941
PA11,0,0,0.45449647575805296
PA11,1,1,0.6197743063212372
PA11,0,1,0.603348528372047
PA11,0,0,0.45882324906524924
PA12,0,1,0.6150925004516252
PA12,1,1,0.6991282103693205
PA12,0,1,0.5003826491036988
PA12,0,0,0.3967619757621613
PA12,1,0,0.495306643510668
PA12,1,1,0.5033980541936622
PA12,0,1,0.5084932740743917
PA12,1,1,0.67102317299012
PA12,1,0,0.4818662046201572
PA12,1,0,0.4957006721653829
PA12,0,1,0.6868462977092575
PA12,1,1,0.6582390144856389
PA12,0,1,0.5256481348263083
PA12,1,0,0.486955925277486
PA12,0,0,0.120683420975662
PA12,0,0,0.46274298749195303
PA12,0,1,0.5918966593626975
PA12,0,0,0.48645709049139296
PA12,1,0,0.47920538777722843
PA12,0,1,0.5337941442952179
PA12,0,1,0.5708971622348095
PA12,0,0,0.43443318072460235
PA12,0,1,0.5732832209620689
PA12,1,0,0.43282736642982184
PA12,1,1,0.5394046810340009
PA12,1,1,0.5389274249197518
PA12,1,1,0.5563574337747746
PA12,1,1,0.6817685399880778
PA12,1,1,0.5165551198051559
PA12,1,1,0.5132438863727772
PA12,1,0,0.47048400588654854
PA12,0,0,0.4577944320795655
PA12,1,1,0.6892639199733323
PA12,0,1,0.520237823603434
PA12,0,0,0.3980808953505107
PA12,1,0,0.4856712362005966
PA12,1,1,0.6294538065689547
PA12,1,0,0.27007539203012554
PA12,0,1,0.5712873102116924
PA12,0,1,0.5768272789664355
PA12,0,0,0.29861213715326185
PA12,0,1,0.5026750039261968
PA12,0,1,0.7144949066978891
PA12,1,1,0.5827431471593807
PA12,1,0,0.29205788710253583
PA12,1,1,0.5028915369235527
PA12,0,1,0.5513321283204328
PA12,1,1,0.5088562024323829
PA12,0,0,0.3880267246138132
PA12,0,1,0.6193493507443579
PA13,1,1,0.5985129773190032
PA13,1,0,0.3414456224255649
PA13,0,0,0.40232315531116186
PA13,0,1,0.5391791341606333
PA13,0,0,0.15571473178761894
PA13,0,1,0.6846574384910807
PA13,0,1,0.5160590398752938
PA13,0,1,0.5084886914069638
PA13,1,1,0.5943639383316497
PA13,1,1,0.5290934561187942
PA13,1,0,0.31301550157342
PA13,0,1,0.5116570097910479
PA13,1,0,0.4495653250967468
PA13,0,1,0.6061613042812751
PA13,0,0,0.36853963936718065
PA13,1,1,0.5677647529620278
PA13,0,0,0.46844097972724663
PA13,1,0,0.4185139523147381
PA13,0,0,0.09639681848731783
PA13,1,0,0.157775093566896
PA13,0,0,0.46300375636960267
PA13,1,1,0.639864879662037
PA13,1,1,0.5349940806923796
PA13,1,1,0.5897815913567662
PA13,0,1,0.6529339759881774
PA13,0,1,0.6961132133336774
PA13,0,0,0.14476200646402304
PA13,0,1,0.5711994082029102
PA13,0,1,0.7219711211921164
PA13,1,0,0.4027188259657011
PA13,0,1,0.5381299087418407
PA13,1,1,0.5928421597407025
PA13,0,1,0.5549424944075126
PA13,1,1,0.6820739905116382
PA13,0,1,0.5035572511695012
PA13,1,1,0.5880511896960575
PA13,1,0,0.2935263575613681
PA13,1,1,0.5089456757366201
PA13,1,1,0.635931303710915
PA13,1,1,0.7311050934592553
PA13,1,1,0.6294312947514448
PA13,0,0,0.4038166269647344
PA13,0,1,0.6328305371504825
PA13,1,0,0.49532339965223915
PA13,1,1,0.6845030270973085
PA13,1,1,0.6048190381125433
PA13,0,0,0.41710278404817513
PA13,1,1,0.589458915000446
PA13,0,0,0.48217772340307735
PA13,0,1,0.5187330465189034
PA14,1,0,0.4881491481406234
PA14,0,1,0.7038930423663112
PA14,0,1,0.6508152143867235
PA14,0,0,0.49888538522062514
PA14,1,1,0.6298949425621823
PA14,0,0,0.4123157684360425
PA14,1,1,0.8506997108969785
PA14,0,0,0.46196693558386454
PA14,0,1,0.6509414756412156
PA14,1,0,0.4256274229206902
PA14,0,1,0.5908293775317109
PA14,0,1,0.6546111622808113
PA14,1,1,0.595361352755942
PA14,1,1,0.6458053529696656
PA14,1,0,0.365571661037849
PA14,1,1,0.5337741537738754
PA14,0,0,0.4084705551668584
PA14,1,1,0.5867338586235369
PA14,1,0,0.4361511077022691
PA14,0,0,0.3174808838060831
PA14,1,0,0.45822321443493935
PA14,0,1,0.6042215739235653
PA14,0,1,0.6007192906348929
PA14,0,1,0.6190926710809498
PA14,1,1,0.654546036706996
PA14,0,1,0.6574036721072671
PA14,0,0,0.4196440672618532
PA14,1,1,0.573271793162921
PA14,1,1,0.6378081503619101
PA14,0,1,0.6156780253102951
PA14,0,1,0.608527474621583
PA14,0,0,0.23273746184742083
PA14,0,1,0.7380143153119855
PA14,1,0,0.43820678678975394
PA14,1,1,0.7444967473674591
PA14,1,1,0.5806370828182477
PA14,1,1,0.6066914921534261
PA14,0,1,0.5041763821160133
PA14,1,1,0.6501963958688008
PA14,0,1,0.607996650717232
PA14,0,1,0.5889700432200328
PA14,1,1,0.570135136626191
PA14,1,1,0.5409341532929755
PA14,0,1,0.5097330233459496
PA14,1,0,0.4141766218624361
PA14,0,1,0.6325449995650962
PA14,0,0,0.48005878785328643
PA14,1,1,0.6275899093718668
PA14,1,0,0.40149801435333565
PA14,1,1,0.7082279862646322
PA15,0,0,0.35625153190470127
PA15,1,1,0.5344766664753279
PA15,0,1,0.5177788695772942
PA15,1,1,0.6208683834429107
PA15,0,1,0.5220848416206665
PA15,0,0,0.49069301047416847
PA15,0,1,0.6011281029397914
PA15,1,1,0.6745154680260409
PA15,0,0,0.25373599693053767
PA15,1,0,0.3632270508731454
PA15,0,1,0.590605006837729
PA15,1,1,0.7425321233961347
PA15,1,1,0.5912693092324498
PA15,0,1,0.649886998562939
PA15,0,1,0.7628128682471992
PA15,1,1,0.708608422840349
PA15,0,1,0.5604230705694638
PA15,1,1,0.7146412407012356
PA15,1,1,0.5679783818231972
PA15,0,1,0.5124851572069676
PA15,0,0,0.14438797127219324
PA15,1,0,0.43223997671577596
PA15,1,1,0.7488371486359755
PA15,0,1,0.6349545526115142
PA15,0,1,0.6400294581912298
PA15,1,1,0.627143017299753
PA15,0,1,0.5760252152794453
PA15,1,1,0.6461406615900366
PA15,0,0,0.4469631672596378
PA15,0,0,0.19466125508913687
PA15,1,0,0.1756666089031053
PA15,1,0,0.4657124953490933
PA15,0,0,0.37285131111267206
PA15,1,0,0.3507101199054512
PA15,0,0,0.4966334045898583
PA15,0,1,0.6029987616297592
PA15,1,1,0.6111528901057698
PA15,0,0,0.12961118734778976
PA15,0,0,0.41186269313162543
PA15,0,0,0.3736716505466051
PA15,1,0,0.49242499041793136
PA15,1,0,0.31679225461017657
PA15,1,1,0.5987741703521312
PA15,1,0,0.2117761452763074
PA15,1,1,0.6512313602559117
PA15,1,1,0.5995018289544592
PA15,0,0,0.494304169569595
PA15,0,0,0.17448558140229878
PA15,1,1,0.6563359209316725
PA15,1,0,0.4532742679439028
PA16,0,1,0.5996909165361013
PA16,1,1,0.5282418305031654
PA16,0,1,0.5602715203657779
PA16,1,1,0.6845494640231652
PA16,0,1,0.5283644589261511
PA16,1,0,0.29087777361924316
PA16,1,1,0.5195323523597161
PA16,0,1,0.5554522282496839
PA16,0,0,0.21159436908643403
PA16,1,1,0.6476643871667831
PA16,1,1,0.5585515802608118
PA16,1,0,0.2523496114962736
PA16,1,1,0.5720373083053494
PA16,0,1,0.616063633857961
PA16,0,1,0.545798839170835
PA16,0,1,0.5402328384734704
PA16,1,1,0.7612578474010266
PA16,1,0,0.22600803390322996
PA16,1,1,0.6081778168991622
PA16,1,0,0.17959697754046286
PA16,0,1,0.6112868553774213
PA16,0,0,0.3523466620831714
PA16,1,1,0.6858375692302877
PA16,1,1,0.6132853018667721
PA16,1,1,0.5597972810617402
PA16,1,1,0.632072656636668
PA16,1,1,0.6047024075118882
PA16,0,0,0.306253023022238
PA16,1,0,0.15986780362969738
PA16,1,1,0.5714398405065698
PA16,0,0,0.28870715888813403
PA16,0,0,0.3695833871350949
PA16,1,0,0.43516759026150437
PA16,0,1,0.5153700969495866
PA16,0,0,0.09405751857052809
PA16,1,1,0.6276341667389659
PA16,0,0,0.1491053170561673
PA16,0,0,0.4267008939831562
PA16,0,0,0.2422353022484659
PA16,1,1,0.5685853755508703
PA16,0,1,0.6209412578691944
PA16,0,1,0.6682194723071243
PA16,0,0,0.38772761489418317
PA16,1,1,0.5795260874912215
PA16,0,0,0.30082603280786285
PA16,0,1,0.5630866156379847
PA16,1,1,0.5111964363161373
PA16,1,0,0.47068471880031115
PA16,0,0,0.37415754464464757
PA16,0,0,0.4977937971705699
PA17,1,0,0.40679106571019136
PA17,1,0,0.41392722408163607
PA17,0,0,0.4546251735070088
PA17,0,1,0.5316459836858324
PA17,0,1,0.5366573618212993
PA17,1,0,0.4802969344047418
PA17,1,0,0.45733157091268767
PA17,1,1,0.5997574722148649
PA17,1,0,0.1943508990354446
PA17,0,1,0.6333293275968314
PA17,1,0,0.4237286499685383
PA17,0,0,0.14705969542069236
PA17,1,1,0.5816497809062556
PA17,0,0,0.3761738063692446
PA17,1,1,0.7506051607112455
PA17,0,0,0.431943824093117
PA17,0,0,0.19929591588760903
PA17,0,0,0.4686515324437242
PA17,0,0,0.12176301680456861
PA17,1,0,0.34397279276618037
PA17,0,0,0.43913961000607377
PA17,0,0,0.12240996761439728
PA17,1,1,0.5198255523100469
PA17,0,0,0.3945088589262402
PA17,1,1,0.5189579200110153
PA17,1,1,0.6362292410972156
PA17,0,0,0.42044068415701846
PA17,0,0,0.44739451205683856
PA17,0,0,0.4637512433603794
PA17,0,0,0.31535820587586133
PA17,1,1,0.585323676518545
PA17,1,1,0.5997506640199197
PA17,1,0,0.4359159463526931
PA17,1,1,0.5940209956014676
PA17,1,1,0.5955366025162246
PA17,1,1,0.5735700325163241
PA17,0,1,0.5668183302051941
PA17,1,0,0.11575101516930517
PA17,0,0,0.41842055111674903
PA17,0,0,0.22574517703270702
PA17,1,0,0.4853225183497618
PA17,0,0,0.33998412794132493
PA17,1,1,0.5773335005101181
PA17,0,1,0.5770830393168659
PA17,1,1,0.7656671381676994
PA17,0,0,0.307651880327867
PA17,0,0,0.1693749951007588
PA17,1,0,0.3443391657699662
PA17,0,1,0.6603068739169193
PA17,1,0,0.1715996363232705
PA18,1,1,0.519114592607452
PA18,0,0,0.15804906619198222
PA18,1,0,0.4867907170402392
PA18,1,0,0.4056381219289913
PA18,1,1,0.5386465379834603
PA18,0,1,0.6145858304594469
PA18,0,0,0.48248998753462297
PA18,1,1,0.6175132889627823
PA18,0,1,0.5251627276445602
