P_ID,true_label,pred,prob
PA01,0,1,0.6935049891471863
PA01,0,1,0.6553176641464233
PA01,0,1,0.5110307931900024
PA01,0,1,0.5155054926872253
PA01,0,1,0.6575086712837219
PA01,0,1,0.5753822922706604
PA01,0,1,0.7319182753562927
PA01,0,1,0.7589993476867676
PA01,1,0,0.4379626214504242
PA01,1,1,0.5278900861740112
PA01,0,1,0.6482254862785339
PA01,0,1,0.6184824705123901
PA01,0,1,0.6954532861709595
PA01,0,1,0.7341212034225464
PA01,0,1,0.8103561997413635
PA01,0,1,0.7314022779464722
PA01,0,1,0.6804831027984619
PA01,0,1,0.6038547158241272
PA01,0,1,0.7744230628013611
PA01,0,1,0.7419890761375427
PA01,0,1,0.6614173650741577
PA01,0,1,0.7988568544387817
PA01,0,1,0.6489132642745972
PA01,0,1,0.7359853386878967
PA01,0,1,0.7293058037757874
PA01,0,1,0.7185853123664856
PA01,0,1,0.605489194393158
PA01,1,0,0.44629982113838196
PA01,0,1,0.8416017293930054
PA01,0,1,0.7032999992370605
PA01,0,1,0.6684081554412842
PA01,0,1,0.5484027862548828
PA01,1,1,0.6970586180686951
PA01,0,1,0.594499945640564
PA01,0,1,0.6497295498847961
PA01,1,0,0.4594520032405853
PA01,0,1,0.7150103449821472
PA01,1,1,0.6647313237190247
PA01,0,1,0.7124837040901184
PA01,0,1,0.6744508743286133
PA01,0,1,0.6992724537849426
PA01,0,1,0.7593845129013062
PA01,0,1,0.6694256663322449
PA01,0,1,0.6726760268211365
PA01,1,1,0.6696869134902954
PA01,1,1,0.5755919218063354
PA01,0,1,0.6037912964820862
PA01,0,1,0.7186821699142456
PA01,0,1,0.774005651473999
PA01,0,1,0.7088570594787598
PA01,0,1,0.8134095668792725
PA01,0,1,0.7053544521331787
PA01,0,1,0.5592236518859863
PA01,0,1,0.5563408136367798
PA01,0,1,0.6931403875350952
PA01,1,1,0.6835255026817322
PA01,0,1,0.7788152098655701
PA01,0,1,0.7146783471107483
PA01,0,1,0.8363435864448547
PA01,0,0,0.49097347259521484
PA01,0,1,0.5981003046035767
PA01,0,1,0.5843736529350281
PA01,0,1,0.8444563150405884
PA01,0,1,0.7003104090690613
PA01,0,1,0.547889769077301
PA01,1,0,0.4205265939235687
PA01,0,1,0.8342437744140625
PA01,1,1,0.7152533531188965
PA01,0,0,0.26001688838005066
PA01,0,1,0.7203338146209717
PA01,0,0,0.4486218988895416
PA01,1,1,0.7546685338020325
PA01,0,1,0.5858120322227478
PA01,0,1,0.5757737159729004
PA01,0,0,0.28855761885643005
PA01,0,1,0.6005439162254333
PA01,0,1,0.7828845977783203
PA01,0,1,0.8317092061042786
PA01,0,1,0.6699721217155457
PA01,0,0,0.43393474817276
PA01,0,1,0.7662374973297119
PA01,0,1,0.7141459584236145
PA01,0,1,0.5967810750007629
PA01,0,1,0.6791597604751587
PA01,0,1,0.7751798033714294
PA01,0,0,0.49179807305336
PA01,0,1,0.5075056552886963
PA01,1,1,0.7255282402038574
PA01,0,0,0.4448217749595642
PA01,0,1,0.7609102725982666
PA01,1,1,0.7857518792152405
PA01,0,0,0.3689649701118469
PA01,1,1,0.784420907497406
PA01,0,1,0.5220615863800049
PA01,0,1,0.7980763912200928
PA01,0,0,0.4048905074596405
PA01,0,1,0.709728479385376
PA01,0,1,0.7795746326446533
PA01,0,0,0.40619951486587524
PA01,0,1,0.6990779638290405
PA01,0,0,0.45879748463630676
PA01,0,1,0.8209391832351685
PA01,0,1,0.7223799824714661
PA01,0,1,0.7743563055992126
PA01,0,1,0.8588163256645203
PA01,0,1,0.8318113684654236
PA01,0,0,0.47263333201408386
PA01,0,1,0.6038553714752197
PA01,0,1,0.5748977065086365
PA01,0,1,0.8395744562149048
PA01,0,0,0.487704873085022
PA01,0,1,0.6592031121253967
PA01,0,0,0.3507291078567505
PA01,0,1,0.6918511986732483
PA01,0,1,0.7098516225814819
PA01,0,1,0.6352947950363159
PA01,1,1,0.7624151706695557
PA01,1,1,0.8006542325019836
PA01,0,1,0.5961000323295593
PA01,0,0,0.44085919857025146
PA01,0,1,0.8330194354057312
PA01,0,1,0.8362719416618347
PA01,0,1,0.6575014591217041
PA01,0,0,0.29360121488571167
PA01,0,1,0.5272913575172424
PA01,1,1,0.6685764193534851
PA01,0,1,0.6396738886833191
PA01,0,0,0.46324920654296875
PA01,0,1,0.7839022278785706
PA01,0,1,0.760787308216095
PA01,0,1,0.8015512824058533
PA01,0,1,0.5795984268188477
PA01,0,1,0.6797316670417786
PA01,0,1,0.6196287274360657
PA01,0,1,0.6340289115905762
PA01,1,1,0.7471836805343628
PA01,0,0,0.4266437888145447
PA01,0,1,0.785595178604126
PA01,0,1,0.7645753026008606
PA01,1,0,0.39550167322158813
PA01,0,1,0.7252996563911438
PA01,0,1,0.5321046113967896
PA01,0,1,0.5071433186531067
PA01,0,1,0.5366541743278503
PA01,0,1,0.7031221985816956
PA01,0,1,0.7774858474731445
PA01,0,1,0.5289085507392883
PA01,0,1,0.6834926009178162
PA01,0,1,0.5222474932670593
PA01,0,1,0.6669629812240601
PA01,0,0,0.3406277596950531
PA01,0,1,0.8012694716453552
PA01,0,1,0.6500130295753479
PA01,0,1,0.7889746427536011
PA01,0,1,0.7504780292510986
PA01,0,1,0.558208167552948
PA01,1,1,0.8184405565261841
PA01,0,0,0.23374801874160767
PA01,0,1,0.6562016606330872
PA01,1,1,0.5861314535140991
PA01,1,1,0.6730520129203796
PA01,0,1,0.6349937915802002
PA01,0,1,0.5809897184371948
PA01,0,1,0.6860771775245667
PA01,0,1,0.7624712586402893
PA01,0,1,0.8390290141105652
PA01,0,1,0.7646862268447876
PA01,0,1,0.7302728891372681
PA01,0,1,0.7537193894386292
PA01,0,1,0.6687812805175781
PA01,0,1,0.8598821759223938
PA01,1,1,0.751451849937439
PA01,1,1,0.7225344777107239
PA01,0,1,0.6311916708946228
PA01,0,1,0.718390941619873
PA01,0,0,0.4253638982772827
PA01,0,1,0.6765271425247192
PA01,0,0,0.39905643463134766
PA01,0,1,0.8027082085609436
PA01,1,0,0.44080662727355957
PA01,0,1,0.5813297629356384
PA01,0,1,0.6422422528266907
PA01,0,1,0.6658241748809814
PA01,0,1,0.6911373734474182
PA01,0,1,0.7425219416618347
PA01,0,0,0.3808067739009857
PA01,1,1,0.778454065322876
PA01,1,1,0.7758870124816895
PA01,0,1,0.633437991142273
PA01,0,1,0.6809714436531067
PA01,1,0,0.376077264547348
PA01,0,0,0.30129584670066833
PA01,0,1,0.7803923487663269
PA01,0,1,0.882768452167511
PA01,0,1,0.7705696225166321
PA01,0,0,0.42640623450279236
PA01,0,0,0.3393678069114685
