accuracy,balanced_accuracy,f1,precision,recall,auc,subject,n_test,n_pos
0.8459770114942529,0.5,0.0,0.0,0.0,0.490586019179465,PA01,1305,201
0.8188405797101449,0.5,0.0,0.0,0.0,0.56937069813176,PA02,828,150
0.7054735013032146,0.5,0.0,0.0,0.0,0.37234622259034833,PA03,1151,339
0.3230958230958231,0.5,0.0,0.0,0.0,0.6226149482793124,PA04,814,551
0.6949760765550239,0.5,0.0,0.0,0.0,0.46474300563598936,PA05,836,255
0.3741496598639456,0.5,0.0,0.0,0.0,0.7014492753623188,PA06,441,276
0.4155339805825243,0.5,0.0,0.0,0.0,0.490103083180675,PA07,1030,602
0.8424036281179138,0.5,0.0,0.0,0.0,0.5391616720082884,PA08,882,139
0.39588688946015427,0.5042194092827004,0.016736401673640166,1.0,0.008438818565400843,0.5112425049966689,PA10,389,237
0.4827586206896552,0.5,0.0,0.0,0.0,0.2521428571428571,PA11,290,150
0.7597503900156006,0.5,0.0,0.0,0.0,0.4774127310061601,PA12,641,154
0.8379629629629629,0.49944812362030905,0.0,0.0,0.0,0.46337316992717775,PA13,1080,174
0.615539858728557,0.5,0.0,0.0,0.0,0.4855384880168667,PA14,991,381
0.871031746031746,0.5,0.0,0.0,0.0,0.7741983528999475,PA15,1008,130
0.6536885245901639,0.5,0.0,0.0,0.0,0.36710504349761647,PA16,976,338
0.42887249736564803,0.5,0.0,0.0,0.0,0.5102949309591376,PA17,949,542
0.7565217391304347,0.5,0.0,0.0,0.0,0.381682174785623,PA18,345,84
0.58298755186722,0.514193889231311,0.09865470852017937,0.6111111111111112,0.05365853658536585,0.5640926300959761,PA19,482,205
0.6086350974930362,0.5,0.0,0.0,0.0,0.4261667630316701,PA20,718,281
0.3964950711938664,0.500426552651652,0.007207207207207207,0.6666666666666666,0.0036231884057971015,0.5585506242723514,PA21,913,552
0.6519507186858317,0.5,0.0,0.0,0.0,0.5751422665087218,PA22,974,339
0.48642533936651583,0.5,0.0,0.0,0.0,0.6158795205409282,PA24,884,454
0.8981233243967829,0.5,0.0,0.0,0.0,0.4741358994501178,PB01,1492,152
0.8817407757805109,0.5,0.0,0.0,0.0,0.6341115879828326,PB02,1057,125
0.5797819623389494,0.5,0.0,0.0,0.0,0.41898887276245766,PB03,1009,424
0.7058823529411765,0.5,0.0,0.0,0.0,0.5006298815822625,PB04,1071,315
0.31204819277108437,0.5,0.0,0.0,0.0,0.538140091555153,PB05,830,571
0.6558823529411765,0.5,0.0,0.0,0.0,0.5163849603311487,PB06,1020,351
0.6446644664466447,0.5,0.0,0.0,0.0,0.5247466689208466,PB07,909,323
0.6832432432432433,0.5,0.0,0.0,0.0,0.44730148615371323,PB08,925,293
0.8097928436911488,0.5,0.0,0.0,0.0,0.5567119502647939,PB10,531,101
0.7381516587677726,0.5,0.0,0.0,0.0,0.5197373677215051,PB12,844,221
0.7875125881168177,0.49936143039591313,0.0,0.0,0.0,0.4856777960226236,PB13,993,210
0.7224157955865272,0.49919743178170145,0.0,0.0,0.0,0.40007014041571687,PB14,861,238
0.8721624850657109,0.5,0.0,0.0,0.0,0.5642043272308284,PB15,837,107
0.8063091482649842,0.5,0.0,0.0,0.0,0.5403623332466752,PB16,1585,307
0.8134831460674158,0.5,0.0,0.0,0.0,0.5734956400186382,PB17,890,166
0.8097251585623678,0.5,0.0,0.0,0.0,0.40488830867420944,PB18,946,180
